CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210308,1.00,1,1.00,1,0.00,,0.00,,1.00,1,0.00,,0.00,,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,2.00,0,,,2.00,1,,,,,,0,0,1,2,,,122,3,NV,0.00,35.19,35.19,42.97,42.97,41.96,41.96,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210309,1.00,1,1.00,1,0.00,,0.00,,1.00,1,0.00,,0.00,,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,2.00,0,,,2.00,1,,,,,,0,0,1,2,,,123,3,NV,0.00,35.19,35.19,42.97,42.97,41.96,41.96,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210310,1.00,1,1.00,1,0.00,,0.00,,1.00,1,0.00,,0.00,,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,2.00,0,,,2.00,1,,,,,,0,0,1,2,,,123,3,NV,0.00,35.19,35.19,42.97,42.97,41.96,41.96,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210311,1.00,1,1.00,1,0.00,,0.00,,1.00,1,0.00,,0.00,,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,2.00,0,,,2.00,1,,,,,,0,0,1,2,,,123,3,NV,0.00,35.19,35.19,42.97,42.97,41.96,41.96,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210312,1.00,1,1.00,1,0.00,,0.00,,1.00,1,0.00,,0.00,,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,2.00,0,,,2.00,1,,,,,,0,0,1,2,,,123,3,NV,0.00,35.19,35.19,42.97,42.97,41.96,41.96,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210313,1.00,1,1.00,1,0.00,,0.00,,1.00,1,0.00,,0.00,,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,2.00,0,,,2.00,1,,,,,,0,0,1,2,,,123,3,NV,0.00,35.19,35.19,42.97,42.97,41.96,41.96,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210314,1.00,1,1.00,1,0.00,,0.00,,1.00,1,0.00,,0.00,,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,2.00,0,,,2.00,1,,,,,,0,0,1,2,,,123,3,NV,0.00,35.19,35.19,42.97,42.97,41.96,41.96,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210315,1.00,1,1.00,1,0.00,,0.00,,1.00,1,0.00,,0.00,,4.00,1.00,1,1.00,,,2.00,1,2.00,2.00,,,2.00,0,3.00,1,2.00,1,,,,,,0,0,1,2,,,123,3,NV,0.00,35.19,35.19,46.72,46.72,46.25,46.25,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210316,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,1.00,2.00,,,2.00,1,3.00,1,2.00,1,,,,,,0,0,1,2,,,123,3,NV,0.00,51.85,51.85,54.79,54.79,55.48,55.48,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210317,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,1.00,2.00,,,2.00,1,3.00,1,2.00,1,,,,,,0,0,1,2,,,123,3,NV,0.00,51.85,51.85,54.79,54.79,55.48,55.48,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210318,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,1.00,2.00,,,2.00,1,3.00,1,2.00,1,,,,,,0,0,1,2,,,123,3,NV,0.00,51.85,51.85,54.79,54.79,55.48,55.48,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210319,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,1.00,2.00,,,2.00,1,3.00,1,2.00,1,,,,,,0,0,1,2,,,123,3,NV,0.00,51.85,51.85,54.79,54.79,55.48,55.48,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210320,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,1.00,2.00,,,2.00,1,3.00,1,2.00,1,,,,,,0,0,1,2,,,123,3,NV,0.00,51.85,51.85,54.79,54.79,55.48,55.48,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210321,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,1.00,2.00,,,2.00,1,3.00,1,2.00,1,,,,,,0,0,1,2,,,123,3,NV,0.00,51.85,51.85,54.79,54.79,55.48,55.48,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210322,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,1.00,2.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,51.85,51.85,56.04,56.04,56.90,56.90,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210323,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,1.00,2.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,51.85,51.85,56.04,56.04,56.90,56.90,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210324,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,1.00,2.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,51.85,51.85,56.04,56.04,56.90,56.90,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210325,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,1.00,2.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,51.85,51.85,56.04,56.04,56.90,56.90,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210326,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,1.00,2.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,51.85,51.85,56.04,56.04,56.90,56.90,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210327,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,1.00,2.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,51.85,51.85,56.04,56.04,56.90,56.90,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210328,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,1.00,2.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,51.85,51.85,56.04,56.04,56.90,56.90,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210329,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,1.00,2.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,51.85,51.85,56.04,56.04,56.90,56.90,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210330,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,1.00,2.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,51.85,51.85,56.04,56.04,56.90,56.90,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210331,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,0.00,,2.00,1,4.00,1.00,1,1.00,,,2.00,1,1.00,2.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,51.85,51.85,56.04,56.04,56.90,56.90,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210401,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210402,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210403,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210404,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210405,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210406,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210407,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210408,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,0,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,52.66,52.66,53.04,53.04,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210409,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,0,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,52.66,52.66,53.04,53.04,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210410,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,0,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,52.66,52.66,53.04,53.04,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210411,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,0,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,52.66,52.66,53.04,53.04,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210412,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,0,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,52.66,52.66,53.04,53.04,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210413,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,0,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,52.66,52.66,53.04,53.04,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210414,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,0,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,52.66,52.66,53.04,53.04,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210415,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,0,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,52.66,52.66,53.04,53.04,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210416,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,0,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,52.66,52.66,53.04,53.04,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210417,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210418,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210419,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210420,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210421,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210422,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210423,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210424,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210425,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210426,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210427,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210428,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,123,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210429,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,124,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210430,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,124,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210501,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,124,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210502,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,70-74 yrs,55-59 yrs,2,0,2,2,,,124,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210503,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,50-54 yrs,16-19 yrs,2,0,2,2,,,124,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210504,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,50-54 yrs,16-19 yrs,2,0,2,2,,,124,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210505,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,50-54 yrs,16-19 yrs,2,0,2,2,,,124,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210506,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,50-54 yrs,16-19 yrs,2,0,2,2,,,124,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210507,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,50-54 yrs,16-19 yrs,2,0,2,2,,,124,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210508,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,50-54 yrs,16-19 yrs,2,0,2,2,,,124,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210509,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,50-54 yrs,16-19 yrs,2,0,2,2,,,124,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210510,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,50-54 yrs,16-19 yrs,2,0,2,2,,,124,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210511,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,50-54 yrs,16-19 yrs,2,0,2,2,,,124,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
Australia,AUS,Australian Capital Territory,AUS_ACT,STATE_TOTAL,20210512,1.00,1,1.00,1,1.00,1,1.00,1,1.00,1,0.00,,1.00,1,4.00,1.00,1,1.00,,,2.00,1,2.00,1.00,,,2.00,1,4.00,1,2.00,1,,,,50-54 yrs,16-19 yrs,2,0,2,2,,,124,3,NV,0.00,49.07,49.07,53.44,53.44,53.93,53.93,50.00,50.00
