CountryName,CountryCode,Date,PolicyType,PolicyValue,Flag,Notes
Argentina,ARG,20200720,C2: Workplace closing,2,1,"The National Government has announced a new lockdown phase, aiming to start a progressive rollback of the most stringent measures. This new phase has started on 20 July and is expected to take place until 2 August.    Policy changes regarding workplace closing:  * As of July 20, local shops can re-open. Food and drink establishments can also re-open, but only for takeaways.    * From Wednesday, July 22, local clothing and footwear shops can re-open. Places of worship can also open for administrative tasks, online celebrations, and individual prayer, but with capacity limits and social distancing measures in place.    * From Wednesday, July 29, hairdressers and salons can re-open.     * As of Monday, August, 3, local businesses in high footfall areas may re-open, including clothing and footwear stores. This does not include Liniers, Retiro and Constitución, and Calle Avellaneda and Once.    Link from official source:  https://web.archive.org/web/20200730161234/https://www.boletinoficial.gob.ar/detalleAviso/primera/232234/20200718    Links from media coverage:  https://web.archive.org/web/20200730160705/https://www.lanacion.com.ar/politica/coronavirus-argentina-punto-punto-medidas-anunciadas-alberto-nid2399090    https://web.archive.org/web/20200730160836/https://www.garda.com/crisis24/news-alerts/361251/argentina-authorities-ease-covid-19-restrictions-in-buenos-aires-metropolitan-area-from-july-20-update-21"
Argentina,ARG,20200720,C5: Close public transport,2,1,"Despite the new lockdown phase starting on 20 July, only essential workers are allowed to use public transport.    https://web.archive.org/web/20200730161234/https://www.boletinoficial.gob.ar/detalleAviso/primera/232234/20200718"
Argentina,ARG,20200720,C6: Stay at home requirements,2,0,"Restrictions will remain in place on what day citizens can leave their homes, depending on their national identity card numbers (those ending in even numbers leave on even days, odd numbers on odd days etc.)    From Tuesday, July 21, children will be allowed to socialize for a maximum of one hour per day between 10:00 and 18:00 on Tuesdays, Thursdays, Saturdays, and Sundays. Children will be allowed only within 500 metres of their homes, and all children over the age of six are to follow social distancing guidelines and wear face masks. Public squares and parks will also re-open temporarily for the purposes of exercise and to enable the use of playgrounds.    https://web.archive.org/web/20200730162842/https://www.infobae.com/coronavirus/2020/05/15/paseo-de-chicos-en-la-ciudad-de-buenos-aires-todo-lo-que-hay-que-saber-para-el-primer-dia/"
Argentina,ARG,20200803,C1: School closing,3,0,"- On August 3, schools have opened in Catamarca and Santiago del Estero for administrative purposes and to train teachers. From August 18, students will be able to return to classes.   - Students will return to classes in the province of San Juan from August 10.  Sources: https://web.archive.org/web/20200806001906/https://www.lanacion.com.ar/sociedad/vuelta-clases-nid2410777"
Argentina,ARG,20200803,C4: Restrictions on gatherings,4,1,"The government of Argentina has decided to ban all social gatherings in Argentina for the next 15 days, amid a record surge in Covid-19 cases and fatalities. Source: https://web.archive.org/web/20200806002153/https://www.batimes.com.ar/news/argentina/government-bans-all-social-gatherings-for-next-15-days.phtml"
Argentina,ARG,20200807,C1: School closing,3,0,"Schools in San Juan returned to class as a first test in reopening schools nationwide     https://web.archive.org/web/20200817085706/https://www.clarin.com/sociedad/aulas-burbuja-kit-anti-covid-mochila-vuelta-clases-san-juan-cuarentena-coronavirus_0_WBPRudGl4.html"
Argentina,ARG,20200807,C2: Workplace closing,3,0,"""On July 17, the government announced a loosening of lockdown restrictions in the Buenos Aires metropolitan area and a phased reopening of activities. However, the mandatory lockdown was further extended until August 16, with the number of infections continuing to rise.""     [Think this needs to be back-coded]     https://web.archive.org/web/20200817081551/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19    https://web.archive.org/web/20200817090142/https://www.reuters.com/article/us-health-coronavirus-argentina-lockdown/argentina-sticks-with-covid-19-lockdown-focused-in-and-around-buenos-aires-idUSKCN25A2G6"
Argentina,ARG,20200807,C3: Cancel public events,2,1,"Still current "
Argentina,ARG,20200807,C4: Restrictions on gatherings,4,1,"Still current     https://web.archive.org/web/20200806002153/https://www.batimes.com.ar/news/argentina/government-bans-all-social-gatherings-for-next-15-days.phtml"
Argentina,ARG,20200807,C5: Close public transport,2,0,"Still current "
Argentina,ARG,20200807,C6: Stay at home requirements,2,0,"""On July 17, the government announced a loosening of lockdown restrictions in the Buenos Aires metropolitan area and a phased reopening of activities. However, the mandatory lockdown was further extended until August 16, with the number of infections continuing to rise.""     https://web.archive.org/web/20200817081551/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19    https://web.archive.org/web/20200817090142/https://www.reuters.com/article/us-health-coronavirus-argentina-lockdown/argentina-sticks-with-covid-19-lockdown-focused-in-and-around-buenos-aires-idUSKCN25A2G6"
Argentina,ARG,20200807,C7: Restrictions on internal movement,2,1,"""In the metropolitan area of Buenos Aires you must stay in your accommodation.  In other parts of the country free movement is allowed within each jurisdiction provided that social distancing rules are adhered to. In all cases you are allowed to travel to an airport if you have a flight booked and you can make single person journeys to buy necessities, such as medicines or foodstuffs, in your local area.""     https://web.archive.org/web/20200817090718/https://www.gov.uk/foreign-travel-advice/argentina/staying-during-coronavirus  "
Argentina,ARG,20200807,C8: International travel controls,4,,"""Argentina's borders will remain closed until 16 August 2020 included, for non-resident foreign nationals. The sale of air tickets is suspended until 1 September 2020. The National Civil Aviation Administration, has ruled that 'Airlines that operate passenger air transport services from, to or within the national territory may reschedule their regular operations or request authorisations for non-regular operations from 1 September 2020' (Resolution 144/2020 BO 27.4.20).""     https://web.archive.org/web/20200809102323/https://www.mondaq.com/argentina/general-immigration/973248/update-on-coronavirus-restrictions-on-travel-and-mandatory-home-isolation"
Argentina,ARG,20200807,E1: Income support,1,1,"Measures include ""(ii) support for workers and vulnerable groups, including through increased transfers to poor families, social security benefits (especially to low-income beneficiaries), unemployment insurance benefits, and payments to minimum-wage workers""     https://web.archive.org/web/20200817081551/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19"
Argentina,ARG,20200807,E2: Debt/contract relief,2,,"Measures include ""forbearance, including continued provision of utility services for households in arrears"";  prohibition on layoffs and furloughs still current     https://web.archive.org/web/20200817081551/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19    https://web.archive.org/web/20200817091941/https://www.latinfinance.com/daily-briefs/2020/8/14/factbox-81420-latin-america-moves-to-mitigate-impact-of-covid-19"
Argentina,ARG,20200807,H1: Public information campaigns,2,1,"Still current, for example see:     https://web.archive.org/web/20200817092121/https://www.argentina.gob.ar/salud/coronavirus-COVID-19"
Argentina,ARG,20200807,H2: Testing policy,1,,"Still current, no change in policy found"
Argentina,ARG,20200807,H3: Contact tracing,2,,"Still current, no change in policy found"
Argentina,ARG,20200817,C2: Workplace closing,3,0,"The President Alberto Fernandez announced on Friday, August 14, that the lockdown in Argentina was extended until Aug. 30 meaning that restrictions in an around capital city Buenos Aires will continue. The measures, which are more relaxed in less densely populated areas, had been scheduled to expire on Sunday, August 16.    Source: http://web.archive.org/web/20200822183258/https://www.usnews.com/news/world/articles/2020-08-14/argentina-sticks-with-covid-19-lockdown-focused-in-and-around-buenos-aires"
Argentina,ARG,20200817,C4: Restrictions on gatherings,4,1,"""That, therefore, it is advisable to maintain the prohibition established by Decree No. 520/20, regarding certain activities and practices that are specifically stated and prohibited, some for the ""DISPO"" and others for the ""ASPO"", and, likewise, maintain among said prohibitions, as provided by Decree No. 641/20, the holding of social or family events in closed spaces and in all cases, even with less than TEN (10) PEOPLE, as indicated in articles 9 and 18 of this decree, with the scope and exceptions stipulated therein. In this sense, the Chief of the Cabinet of Ministers, at the request of the Governors or Governors, may authorize the holding of social or family gatherings in the places reached by the “DISPO” measure, according to the epidemiological and sanitary risk assessment of the place. But in no case may it grant exceptions to said prohibition in the places reached by the ASPO."" (Google translation of an excerpt of the last Presidencial order).    Source: http://web.archive.org/web/20200822154552/https://www.boletinoficial.gob.ar/detalleAviso/primera/233684/20200816?busqueda=3"
Argentina,ARG,20200817,C5: Close public transport,2,0,"""Limited public transportation within cities with strict limitations is operating. Intercity transport is mostly suspended.  Masks are required nationwide. Transport remains extremely restricted.  The Ministry of Transportation halted all Argentine intercity domestic buses, trains, and flights in March, and most of these services remain suspended due to the ongoing quarantine order.  In the Buenos Aires metropolitan area, only essential workers with a circulation permit may board public transportation. These regulations are likely to remain in place for the duration of the quarantine order.""    Sources: http://web.archive.org/web/20200822151447/https://ar.usembassy.gov/covid-19/"
