CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200315,0.00,,0.00,,1.00,1,2.00,1,0.00,,0.00,,0.00,,2.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,2.00,361499136.00,0.00,0.00,,0.00,,2.00,1,,,,,,,,,,,,29,0,NV,0.00,27.78,27.78,32.81,32.81,32.14,32.14,37.50,37.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200316,3.00,1,2.00,1,1.00,1,2.00,1,0.00,,0.00,,0.00,,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,2.00,1,,,,,,,,,,,,29,0,NV,0.00,51.85,51.85,46.35,46.35,47.62,47.62,37.50,37.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200317,3.00,1,2.00,1,1.00,1,3.00,1,1.00,0,0.00,,0.00,,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,2.00,1,,,,,,,,,,,,29,0,NV,0.00,57.41,57.41,49.48,49.48,51.19,51.19,37.50,37.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200318,3.00,1,2.00,1,1.00,1,3.00,1,1.00,0,0.00,,0.00,,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,2.00,1,,,,,,,,,,,,29,0,NV,0.00,57.41,57.41,52.60,52.60,51.19,51.19,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200319,3.00,1,2.00,1,1.00,1,3.00,1,1.00,0,0.00,,0.00,,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,2.00,1,,,,,,,,,,,,29,0,NV,0.00,57.41,57.41,52.60,52.60,51.19,51.19,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200320,3.00,1,2.00,1,1.00,1,3.00,1,1.00,0,0.00,,0.00,,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,2.00,1,,,,,,,,,,,,29,0,NV,0.00,57.41,57.41,52.60,52.60,51.19,51.19,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200321,3.00,1,2.00,1,1.00,1,3.00,1,1.00,0,0.00,,0.00,,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,2.00,1,,,,,,,,,,,,226,1,NV,0.00,57.41,57.41,52.60,52.60,51.19,51.19,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200322,3.00,1,2.00,1,1.00,1,3.00,1,1.00,0,0.00,,0.00,,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,2.00,1,,,,,,,,,,,,226,1,NV,0.00,57.41,57.41,52.60,52.60,51.19,51.19,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200323,3.00,1,2.00,1,1.00,1,3.00,1,1.00,0,0.00,,0.00,,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,2.00,1,,,,,,,,,,,,226,1,NV,0.00,57.41,57.41,52.60,52.60,51.19,51.19,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200324,3.00,1,2.00,1,1.00,1,3.00,1,1.00,0,0.00,,0.00,,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,3.00,1,,,,,,,,,,,,226,1,NV,0.00,57.41,57.41,54.69,54.69,53.57,53.57,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200325,3.00,1,2.00,1,1.00,1,3.00,1,1.00,0,0.00,,0.00,,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,3.00,1,,,,,,,,,,,,226,1,NV,0.00,57.41,57.41,54.69,54.69,53.57,53.57,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200326,3.00,1,2.00,1,1.00,1,3.00,1,1.00,0,0.00,,0.00,,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,3.00,1,,,,,,,,,,,,226,1,NV,0.00,57.41,57.41,54.69,54.69,53.57,53.57,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200327,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,0.00,,0.00,,4.00,2.00,0,2.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,3.00,1,,,,,,,,,,,,226,1,NV,0.00,66.67,66.67,63.02,63.02,59.52,59.52,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200328,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,0.00,,0.00,,4.00,2.00,0,2.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,3.00,1,,,,,,,,,,,,542,2,NV,0.00,66.67,66.67,63.02,63.02,59.52,59.52,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200329,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,0.00,,0.00,,4.00,2.00,0,2.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,3.00,1,,,,,,,,,,,,542,2,NV,0.00,66.67,66.67,63.02,63.02,59.52,59.52,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200330,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,3.00,1,,,,,,,,,,,,542,2,NV,0.00,75.93,75.93,68.23,68.23,65.48,65.48,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200331,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,3.00,1,,,,,,,,,,,,542,2,NV,0.00,75.93,75.93,68.23,68.23,65.48,65.48,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200401,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,3.00,1,,,,,,,,,,,,542,2,NV,0.00,75.93,75.93,68.23,68.23,65.48,65.48,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200402,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,2125183.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,3.00,1,,,,,,,,,,,,542,2,NV,0.00,75.93,75.93,68.23,68.23,65.48,65.48,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200403,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,3.00,1,,,,,,,,,,,,542,2,NV,0.00,75.93,75.93,68.23,68.23,65.48,65.48,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200404,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,3.00,1,,,,,,,,,,,,1075,18,NV,0.00,75.93,75.93,68.23,68.23,65.48,65.48,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200405,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,3.00,1,,,,,,,,,,,,1075,18,NV,0.00,75.93,75.93,68.23,68.23,65.48,65.48,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200406,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,1.00,1,0.00,,3.00,1,,,,,,,,,,,,1075,18,NV,0.00,75.93,75.93,69.79,69.79,67.26,67.26,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200407,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,1.00,1,0.00,,3.00,1,,,,,,,,,,,,1075,18,NV,0.00,75.93,75.93,69.79,69.79,67.26,67.26,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200408,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,1.00,1,0.00,,3.00,1,,,,,,,,,,,,1075,18,NV,0.00,75.93,75.93,69.79,69.79,67.26,67.26,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200409,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,1.00,1,0.00,,3.00,1,,,,,,,,,,,,1075,18,NV,0.00,75.93,75.93,69.79,69.79,67.26,67.26,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200410,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,3579257.00,0.00,2.00,1,1.00,2.00,0.00,0.00,1.00,1,0.00,,3.00,1,,,,,,,,,,,,1075,18,NV,0.00,75.93,75.93,69.79,69.79,67.26,67.26,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200411,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,1.00,1,0.00,,3.00,1,,,,,,,,,,,,1569,40,NV,0.00,75.93,75.93,69.79,69.79,67.26,67.26,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200412,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,1.00,1,0.00,,3.00,1,,,,,,,,,,,,1569,40,NV,0.00,75.93,75.93,69.79,69.79,67.26,67.26,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200413,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,1,0.00,,3.00,1,,,,,,,,,,,,1569,40,NV,0.00,75.93,75.93,71.88,71.88,69.64,69.64,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200414,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,1,0.00,,3.00,1,,,,,,,,,,,,1569,40,NV,0.00,75.93,75.93,71.88,71.88,69.64,69.64,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200415,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,37565727.00,0.00,1.00,1,0.00,,3.00,1,,,,,,,,,,,,1569,40,NV,0.00,75.93,75.93,71.88,71.88,69.64,69.64,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200416,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,1,0.00,,3.00,1,,,,,,,,,,,,1569,40,NV,0.00,75.93,75.93,71.88,71.88,69.64,69.64,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200417,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,1,0.00,,3.00,1,,,,,,,,,,,,1569,40,NV,0.00,75.93,75.93,71.88,71.88,69.64,69.64,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200418,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,1,0.00,,3.00,1,,,,,,,,,,,,2562,51,NV,0.00,75.93,75.93,71.88,71.88,69.64,69.64,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200419,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,1.00,1,0.00,,3.00,1,,,,,,,,,,,,2562,51,NV,0.00,75.93,75.93,71.88,71.88,69.64,69.64,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200420,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,17410456.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,2562,51,NV,0.00,75.93,75.93,73.44,73.44,71.43,71.43,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200421,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,2562,51,NV,0.00,75.93,75.93,73.44,73.44,71.43,71.43,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200422,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,2562,51,NV,0.00,75.93,75.93,73.44,73.44,71.43,71.43,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200423,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,2562,51,NV,0.00,75.93,75.93,73.44,73.44,71.43,71.43,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200424,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,2562,51,NV,0.00,75.93,75.93,73.44,73.44,71.43,71.43,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200425,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,4233,73,NV,0.00,75.93,75.93,73.44,73.44,71.43,71.43,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200426,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,4233,73,NV,0.00,75.93,75.93,73.44,73.44,71.43,71.43,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200427,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,4233,73,NV,0.00,75.93,75.93,73.44,73.44,71.43,71.43,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200428,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,4233,73,NV,0.00,75.93,75.93,73.44,73.44,71.43,71.43,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200429,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,4233,73,NV,0.00,75.93,75.93,73.44,73.44,71.43,71.43,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200430,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,2.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,4233,73,NV,0.00,75.93,75.93,73.44,73.44,71.43,71.43,87.50,87.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200501,3.00,1,3.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,4233,73,NV,0.00,75.93,75.93,70.31,70.31,71.43,71.43,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200502,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,5670,94,NV,0.00,72.22,72.22,68.23,68.23,69.05,69.05,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200503,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,5670,94,NV,0.00,72.22,72.22,68.23,68.23,69.05,69.05,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200504,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,5670,94,NV,0.00,72.22,72.22,68.23,68.23,69.05,69.05,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200505,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,5670,94,NV,0.00,72.22,72.22,68.23,68.23,69.05,69.05,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200506,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,5670,94,NV,0.00,72.22,72.22,68.23,68.23,69.05,69.05,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200507,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,5670,94,NV,0.00,72.22,72.22,68.23,68.23,69.05,69.05,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200508,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,5670,94,NV,0.00,72.22,72.22,68.23,68.23,69.05,69.05,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200509,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,6157,116,NV,0.00,72.22,72.22,68.23,68.23,69.05,69.05,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200510,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,6157,116,NV,0.00,72.22,72.22,68.23,68.23,69.05,69.05,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200511,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,6157,116,NV,0.00,72.22,72.22,68.23,68.23,69.05,69.05,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200512,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,6157,116,NV,0.00,72.22,72.22,68.23,68.23,69.05,69.05,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200513,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,1.00,1,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,6157,116,NV,0.00,72.22,72.22,68.23,68.23,69.05,69.05,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200514,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,0.00,,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,6157,116,NV,0.00,68.52,68.52,66.15,66.15,66.67,66.67,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200515,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,0.00,,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,6157,116,NV,0.00,68.52,68.52,66.15,66.15,66.67,66.67,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200516,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,0.00,,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,6587,126,NV,0.00,68.52,68.52,66.15,66.15,66.67,66.67,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200517,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,0.00,,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,6587,126,NV,0.00,68.52,68.52,66.15,66.15,66.67,66.67,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200518,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,0.00,,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,6587,126,NV,0.00,68.52,68.52,66.15,66.15,66.67,66.67,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200519,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,0.00,,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,6587,126,NV,0.00,68.52,68.52,66.15,66.15,66.67,66.67,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200520,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,0.00,,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,6587,126,NV,0.00,68.52,68.52,66.15,66.15,66.67,66.67,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200521,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,0.00,,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,6587,126,NV,0.00,68.52,68.52,66.15,66.15,66.67,66.67,62.50,62.50
Canada,CAN,Alberta,CAN_AB,STATE_TOTAL,20200522,3.00,1,2.00,1,2.00,1,3.00,1,1.00,0,0.00,,1.00,1,4.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,2.00,0.00,0.00,2.00,1,0.00,,3.00,1,,,,,,,,,,,,6587,126,NV,0.00,68.52,68.52,66.15,66.15,66.67,66.67,62.50,62.50
